row_idx,split,label,phase_label,family,monomer_A,monomer_B,volume_fraction,degree_polymerization,topology_index
4181,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.030927835,6200.0,-1.2429029637432705
4182,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.033505155,6200.0,-1.2461321207825797
4183,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.036082474,6200.0,-1.2650892236185223
4184,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.038659794,6200.0,-1.2461321207825797
4185,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.041237113,6200.0,-1.2650892236185223
4186,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.043814433,6200.0,-1.2429029637432705
4187,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.046391753,6200.0,-1.287545884697541
4188,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.048969072,6200.0,-1.2461321207825797
4189,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.051546392,6200.0,-1.2429029637432705
4190,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.054123711,6200.0,-1.2461321207825797
4191,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.056701031,6200.0,-1.2429029637432705
4192,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.059278351,6200.0,-1.2683457420816509
4193,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.06185567,6200.0,-1.287545884697541
4194,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.06443299,6200.0,-1.2429029637432705
4195,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.067010309,6200.0,-1.2683457420816509
4196,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.069587629,6200.0,-1.2650892236185223
4197,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.072164948,6200.0,-1.2683457420816509
4198,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.074742268,6200.0,-1.2429029637432705
4199,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.077319588,6200.0,-1.2429029637432705
4200,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.079896907,6200.0,-1.2429029637432705
4201,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.082474227,6200.0,-1.2650892236185223
4202,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.085051546,6200.0,-1.2650892236185223
4203,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.087628866,6200.0,-1.2908301110472458
4204,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.090206186,6200.0,-1.2429029637432705
4205,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.092783505,6200.0,-1.287545884697541
4206,fold0,1,lamellar,PDMS|PI,PDMS,PI,0.095360825,6200.0,-1.2429029637432705
4207,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.0,6300.0,-1.1046961664054684
4208,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.00257732,6300.0,-1.0831144040066627
4209,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.005154639,6300.0,-1.0794653317891583
4210,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.007731959,6300.0,-1.1046961664054684
4211,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.010309278,6300.0,-1.1010460656794119
4212,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.012886598,6300.0,-1.059207332497516
4213,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.015463918,6300.0,-1.0794653317891583
4214,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.018041237,6300.0,-1.0842386479953672
4215,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.020618557,6300.0,-1.059207332497516
4216,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.023195876,6300.0,-1.0831144040066627
4217,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.025773196,6300.0,-1.0831144040066627
4218,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.028350515,6300.0,-1.0842386479953672
4219,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.030927835,6300.0,-1.0794653317891583
4220,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.033505155,6300.0,-1.1010460656794119
4221,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.036082474,6300.0,-1.0831144040066627
4222,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.038659794,6300.0,-1.0794653317891583
4223,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.041237113,6300.0,-1.1046961664054684
4224,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.043814433,6300.0,-1.1010460656794119
4225,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.046391753,6300.0,-1.059207332497516
4226,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.048969072,6300.0,-1.1046961664054684
4227,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.051546392,6300.0,-1.059207332497516
4228,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.054123711,6300.0,-1.0831144040066627
4229,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.056701031,6300.0,-1.1010460656794119
4230,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.059278351,6300.0,-1.0842386479953672
4231,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.06185567,6300.0,-1.1010460656794119
4232,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.06443299,6300.0,-1.0794653317891583
4233,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.067010309,6300.0,-1.1010460656794119
4234,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.069587629,6300.0,-1.059207332497516
4235,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.072164948,6300.0,-1.1046961664054684
4236,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.074742268,6300.0,-1.0831144040066627
4237,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.077319588,6300.0,-1.062868006826164
4238,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.079896907,6300.0,-1.059207332497516
4239,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.082474227,6300.0,-1.1010460656794119
4240,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.085051546,6300.0,-1.0794653317891583
4241,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.087628866,6300.0,-1.1046961664054684
4242,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.090206186,6300.0,-1.059207332497516
4243,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.092783505,6300.0,-1.1010460656794119
4244,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.095360825,6300.0,-1.0831144040066627
4245,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.097938144,6300.0,-1.062868006826164
4246,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.100515464,6300.0,-1.1010460656794119
4247,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.103092784,6300.0,-1.080575522728004
4248,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.105670103,6300.0,-1.062868006826164
4249,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.108247423,6300.0,-1.0794653317891583
4250,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.110824742,6300.0,-1.1046961664054684
4251,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.113402062,6300.0,-1.080575522728004
4252,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.115979381,6300.0,-1.0831144040066627
4253,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.118556701,6300.0,-1.1046961664054684
4254,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.121134021,6300.0,-1.1010460656794119
4255,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.12371134,6300.0,-1.1021703096681168
4256,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.12628866,6300.0,-1.1010460656794119
4257,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.128865979,6300.0,-1.062868006826164
4258,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.131443299,6300.0,-1.1010460656794119
4259,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.134020619,6300.0,-1.059207332497516
4260,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.136597938,6300.0,-1.1010460656794119
4261,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.139175258,6300.0,-1.1010460656794119
4262,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.141752577,6300.0,-1.1046961664054684
4263,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.144329897,6300.0,-1.1046961664054684
4264,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.146907216,6300.0,-1.0794653317891583
4265,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.149484536,6300.0,-1.1046961664054684
4266,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.152061856,6300.0,-1.059207332497516
4267,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.154639175,6300.0,-1.059207332497516
4268,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.157216495,6300.0,-1.0831144040066627
4269,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.159793814,6300.0,-1.1046961664054684
4270,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.162371134,6300.0,-1.1046961664054684
4271,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.164948454,6300.0,-1.059207332497516
4272,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.167525773,6300.0,-1.059207332497516
4273,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.170103093,6300.0,-1.0794653317891583
4274,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.172680412,6300.0,-1.1010460656794119
4275,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.175257732,6300.0,-1.062868006826164
4276,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.177835052,6300.0,-1.0794653317891583
4277,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.180412371,6300.0,-1.0831144040066627
4278,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.182989691,6300.0,-1.080575522728004
4279,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.18556701,6300.0,-1.0831144040066627
4280,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.18814433,6300.0,-1.059207332497516
4281,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.190721649,6300.0,-1.1046961664054684
4282,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.193298969,6300.0,-1.062868006826164
4283,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.195876289,6300.0,-1.1010460656794119
4284,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.198453608,6300.0,-1.1046961664054684
4285,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.201030928,6300.0,-1.1046961664054684
4286,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.203608247,6300.0,-1.0794653317891583
4287,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.206185567,6300.0,-1.1010460656794119
4288,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.208762887,6300.0,-1.062868006826164
4289,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.211340206,6300.0,-1.0794653317891583
4290,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.213917526,6300.0,-1.0831144040066627
4291,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.216494845,6300.0,-1.1010460656794119
4292,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.219072165,6300.0,-1.1010460656794119
4293,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.221649485,6300.0,-1.1046961664054684
4294,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.224226804,6300.0,-1.0794653317891583
4295,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.226804124,6300.0,-1.0831144040066627
4296,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.229381443,6300.0,-1.1046961664054684
4297,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.231958763,6300.0,-1.0794653317891583
4298,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.234536082,6300.0,-1.062868006826164
4299,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.237113402,6300.0,-1.062868006826164
4300,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.239690722,6300.0,-1.062868006826164
4301,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.242268041,6300.0,-1.1046961664054684
4302,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.244845361,6300.0,-1.1046961664054684
4303,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.24742268,6300.0,-1.0639781977650098
4304,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.25,6300.0,-1.1046961664054684
4305,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.25257732,6300.0,-1.0794653317891583
4306,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.255154639,6300.0,-1.0794653317891583
4307,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.257731959,6300.0,-1.1021703096681168
4308,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.260309278,6300.0,-1.0794653317891583
4309,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.262886598,6300.0,-1.059207332497516
4310,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.265463918,6300.0,-1.0794653317891583
4311,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.268041237,6300.0,-1.1010460656794119
4312,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.270618557,6300.0,-1.0639781977650098
4313,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.273195876,6300.0,-1.0831144040066627
4314,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.275773196,6300.0,-1.0831144040066627
4315,fold0,0,other,PDMS|PI,PDMS,PI,0.12371134,10200.0,-0.545637030138215
4316,fold0,0,other,PDMS|PI,PDMS,PI,0.12628866,10200.0,-0.5724874545461002
4317,fold0,0,other,PDMS|PI,PDMS,PI,0.128865979,10200.0,-0.5740593182480285
4318,fold0,0,other,PDMS|PI,PDMS,PI,0.131443299,10200.0,-0.5544481784416663
4319,fold0,0,other,PDMS|PI,PDMS,PI,0.134020619,10200.0,-0.5544481784416663
4320,fold0,0,other,PDMS|PI,PDMS,PI,0.136597938,10200.0,-0.5544481784416663
4321,fold0,0,other,PDMS|PI,PDMS,PI,0.139175258,10200.0,-0.5544481784416663
4322,fold0,0,other,PDMS|PI,PDMS,PI,0.141752577,10200.0,-0.5636132457035209
4323,fold0,0,other,PDMS|PI,PDMS,PI,0.144329897,10200.0,-0.5724874545461002
4324,fold0,0,other,PDMS|PI,PDMS,PI,0.146907216,10200.0,-0.5547693613476264
4325,fold0,0,other,PDMS|PI,PDMS,PI,0.149484536,10200.0,-0.5632896836649258
4326,fold0,0,other,PDMS|PI,PDMS,PI,0.152061856,10200.0,-0.5636132457035209
4327,fold0,0,other,PDMS|PI,PDMS,PI,0.154639175,10200.0,-0.5544481784416663
4328,fold0,0,other,PDMS|PI,PDMS,PI,0.157216495,10200.0,-0.5728134312267757
4329,fold0,0,other,PDMS|PI,PDMS,PI,0.159793814,10200.0,-0.5632896836649258
4330,fold0,0,other,PDMS|PI,PDMS,PI,0.162371134,10200.0,-0.5724874545461002
4331,fold0,0,other,PDMS|PI,PDMS,PI,0.164948454,10200.0,-0.5459413657513826
4332,fold0,0,other,PDMS|PI,PDMS,PI,0.167525773,10200.0,-0.5728134312267757
4333,fold0,0,other,PDMS|PI,PDMS,PI,0.170103093,10200.0,-0.5544481784416663
4334,fold0,0,other,PDMS|PI,PDMS,PI,0.172680412,10200.0,-0.5724874545461002
4335,fold0,0,other,PDMS|PI,PDMS,PI,0.175257732,10200.0,-0.5632896836649258
4336,fold0,0,other,PDMS|PI,PDMS,PI,0.177835052,10200.0,-0.5550759347226557
4337,fold0,0,other,PDMS|PI,PDMS,PI,0.180412371,10200.0,-0.5544481784416663
4338,fold0,0,other,PDMS|PI,PDMS,PI,0.182989691,10200.0,-0.5817203350824114
4339,fold0,0,other,PDMS|PI,PDMS,PI,0.18556701,10200.0,-0.5721614778654254
4340,fold0,0,other,PDMS|PI,PDMS,PI,0.18814433,10200.0,-0.5547693613476264
4341,fold0,0,other,PDMS|PI,PDMS,PI,0.190721649,10200.0,-0.5724874545461002
4342,fold0,0,other,PDMS|PI,PDMS,PI,0.193298969,10200.0,-0.5820651974763585
4343,fold0,0,other,PDMS|PI,PDMS,PI,0.195876289,10200.0,-0.5544481784416663
4344,fold0,0,other,PDMS|PI,PDMS,PI,0.198453608,10200.0,-0.5462602042565684
4345,fold0,0,other,PDMS|PI,PDMS,PI,0.201030928,10200.0,-0.5636132457035209
4346,fold0,0,other,PDMS|PI,PDMS,PI,0.203608247,10200.0,-0.5550759347226557
4347,fold0,0,other,PDMS|PI,PDMS,PI,0.206185567,10200.0,-0.5728134312267757
4348,fold0,0,other,PDMS|PI,PDMS,PI,0.208762887,10200.0,-0.5544481784416663
4349,fold0,0,other,PDMS|PI,PDMS,PI,0.211340206,10200.0,-0.5728134312267757
4350,fold0,0,other,PDMS|PI,PDMS,PI,0.213917526,10200.0,-0.5724874545461002
4351,fold0,0,other,PDMS|PI,PDMS,PI,0.216494845,10200.0,-0.5728134312267757
4352,fold0,0,other,PDMS|PI,PDMS,PI,0.219072165,10200.0,-0.5547693613476264
4353,fold0,0,other,PDMS|PI,PDMS,PI,0.221649485,10200.0,-0.5636132457035209
4354,fold0,0,other,PDMS|PI,PDMS,PI,0.224226804,10200.0,-0.5740593182480285
4355,fold0,0,other,PDMS|PI,PDMS,PI,0.226804124,10200.0,-0.5544481784416663
4356,fold0,0,other,PDMS|PI,PDMS,PI,0.229381443,10200.0,-0.5544481784416663
4357,fold0,0,other,PDMS|PI,PDMS,PI,0.231958763,10200.0,-0.5721614778654254
4358,fold0,0,other,PDMS|PI,PDMS,PI,0.234536082,10200.0,-0.5721614778654254
4359,fold0,0,other,PDMS|PI,PDMS,PI,0.237113402,10200.0,-0.5632896836649258
4360,fold0,0,other,PDMS|PI,PDMS,PI,0.239690722,10200.0,-0.5632896836649258
4361,fold0,0,other,PDMS|PI,PDMS,PI,0.242268041,10200.0,-0.5544481784416663
4362,fold0,0,other,PDMS|PI,PDMS,PI,0.244845361,10200.0,-0.5547693613476264
4363,fold0,0,other,PDMS|PI,PDMS,PI,0.24742268,10200.0,-0.5544481784416663
4364,fold0,0,other,PDMS|PI,PDMS,PI,0.25,10200.0,-0.5724874545461002
4365,fold0,0,other,PDMS|PI,PDMS,PI,0.25257732,10200.0,-0.5472181717938631
4366,fold0,0,other,PDMS|PI,PDMS,PI,0.255154639,10200.0,-0.5547693613476264
4367,fold0,0,other,PDMS|PI,PDMS,PI,0.257731959,10200.0,-0.5544481784416663
4368,fold0,0,other,PDMS|PI,PDMS,PI,0.260309278,10200.0,-0.5724874545461002
4369,fold0,0,other,PDMS|PI,PDMS,PI,0.262886598,10200.0,-0.5724874545461002
4370,fold0,0,other,PDMS|PI,PDMS,PI,0.265463918,10200.0,-0.5724874545461002
4371,fold0,0,other,PDMS|PI,PDMS,PI,0.268041237,10200.0,-0.5728134312267757
4372,fold0,0,other,PDMS|PI,PDMS,PI,0.270618557,10200.0,-0.5731245803238209
4373,fold0,0,other,PDMS|PI,PDMS,PI,0.273195876,10200.0,-0.5632896836649258
4374,fold0,0,other,PDMS|PI,PDMS,PI,0.275773196,10200.0,-0.5557343727638707
4375,fold0,0,other,PDMS|PI,PDMS,PI,0.278350515,10200.0,-0.5632896836649258
4376,fold0,0,other,PDMS|PI,PDMS,PI,0.280927835,10200.0,-0.5639220899924404
4377,fold0,0,other,PDMS|PI,PDMS,PI,0.283505155,10200.0,-0.5731245803238209
4378,fold0,0,other,PDMS|PI,PDMS,PI,0.286082474,10200.0,-0.5724874545461002
4379,fold0,0,other,PDMS|PI,PDMS,PI,0.288659794,10200.0,-0.5636132457035209
4380,fold0,0,other,PDMS|PI,PDMS,PI,0.291237113,10200.0,-0.5636132457035209
4381,fold0,0,other,PDMS|PI,PDMS,PI,0.293814433,10200.0,-0.5632896836649258
4382,fold0,0,other,PDMS|PI,PDMS,PI,0.296391753,10200.0,-0.5636132457035209
4383,fold0,0,other,PDMS|PI,PDMS,PI,0.298969072,10200.0,-0.5721614778654254
4384,fold0,0,other,PDMS|PI,PDMS,PI,0.301546392,10200.0,-0.5547693613476257
4385,fold0,0,other,PDMS|PI,PDMS,PI,0.304123711,10200.0,-0.5544481784416663
4386,fold0,0,other,PDMS|PI,PDMS,PI,0.306701031,10200.0,-0.5547547518166955
4387,fold0,0,other,PDMS|PI,PDMS,PI,0.309278351,10200.0,-0.5550759347226557
4388,fold0,0,other,PDMS|PI,PDMS,PI,0.31185567,10200.0,-0.5632896836649258
4389,fold0,0,other,PDMS|PI,PDMS,PI,0.31443299,10200.0,-0.5544481784416663
4390,fold0,0,other,PDMS|PI,PDMS,PI,0.317010309,10200.0,-0.5636132457035209
4391,fold0,0,other,PDMS|PI,PDMS,PI,0.319587629,10200.0,-0.5639220899924404
4392,fold0,0,other,PDMS|PI,PDMS,PI,0.322164948,10200.0,-0.5636132457035209
4393,fold0,0,other,PDMS|PI,PDMS,PI,0.324742268,10200.0,-0.5544481784416663
4394,fold0,0,other,PDMS|PI,PDMS,PI,0.327319588,10200.0,-0.5547547518166955
4395,fold0,0,other,PDMS|PI,PDMS,PI,0.329896907,10200.0,-0.5636132457035209
4396,fold0,0,other,PDMS|PI,PDMS,PI,0.332474227,10200.0,-0.5731557200207678
4397,fold0,0,other,PDMS|PI,PDMS,PI,0.335051546,10200.0,-0.5547693613476264
4398,fold0,0,other,PDMS|PI,PDMS,PI,0.337628866,10200.0,-0.5731557200207678
4399,fold0,0,other,PDMS|PI,PDMS,PI,0.340206186,10200.0,-0.5544481784416663
4400,fold0,0,other,PDMS|PI,PDMS,PI,0.342783505,10200.0,-0.5823622512795126
4401,fold0,0,other,PDMS|PI,PDMS,PI,0.345360825,10200.0,-0.5544481784416663
4402,fold0,0,other,PDMS|PI,PDMS,PI,0.347938144,10200.0,-0.5724874545461002
4403,fold0,0,other,PDMS|PI,PDMS,PI,0.350515464,10200.0,-0.5724874545461002
4404,fold0,0,other,PDMS|PI,PDMS,PI,0.353092784,10200.0,-0.5632896836649258
4405,fold0,0,other,PDMS|PI,PDMS,PI,0.355670103,10200.0,-0.5636132457035209
4406,fold0,0,other,PDMS|PI,PDMS,PI,0.358247423,10200.0,-0.5632896836649258
4407,fold0,0,other,PDMS|PI,PDMS,PI,0.360824742,10200.0,-0.5632896836649258
4408,fold0,0,other,PDMS|PI,PDMS,PI,0.363402062,10200.0,-0.5724874545461002
4409,fold0,0,other,PDMS|PI,PDMS,PI,0.365979381,10200.0,-0.5724874545461002
4410,fold0,0,other,PDMS|PI,PDMS,PI,0.368556701,10200.0,-0.5724874545461002
4411,fold0,0,other,PDMS|PI,PDMS,PI,0.371134021,10200.0,-0.5724874545461002
4412,fold0,0,other,PDMS|PI,PDMS,PI,0.37371134,10200.0,-0.5544481784416663
4413,fold0,0,other,PDMS|PI,PDMS,PI,0.37628866,10200.0,-0.5724874545461002
4414,fold0,0,other,PDMS|PI,PDMS,PI,0.378865979,10200.0,-0.5459413657513826
4415,fold0,0,other,PDMS|PI,PDMS,PI,0.381443299,10200.0,-0.5636132457035209
4416,fold0,0,other,PDMS|PI,PDMS,PI,0.384020619,10200.0,-0.5544481784416663
4417,fold0,0,other,PDMS|PI,PDMS,PI,0.386597938,10200.0,-0.5731557200207678
4418,fold0,0,other,PDMS|PI,PDMS,PI,0.389175258,10200.0,-0.5724874545461002
4419,fold0,0,other,PDMS|PI,PDMS,PI,0.391752577,10200.0,-0.5632896836649258
4420,fold0,0,other,PDMS|PI,PDMS,PI,0.394329897,10200.0,-0.5724874545461002
4421,fold0,0,other,PDMS|PI,PDMS,PI,0.396907216,10200.0,-0.5817203350824114
4422,fold0,0,other,PDMS|PI,PDMS,PI,0.399484536,10200.0,-0.5724874545461002
4423,fold0,0,other,PDMS|PI,PDMS,PI,0.402061856,10200.0,-0.5724874545461002
4424,fold0,0,other,PDMS|PI,PDMS,PI,0.404639175,10200.0,-0.5632896836649258
4425,fold0,0,other,PDMS|PI,PDMS,PI,0.407216495,10200.0,-0.5547693613476264
4426,fold0,0,other,PDMS|PI,PDMS,PI,0.409793814,10200.0,-0.5636132457035209
4427,fold0,0,other,PDMS|PI,PDMS,PI,0.412371134,10200.0,-0.5632896836649258
4428,fold0,0,other,PDMS|PI,PDMS,PI,0.414948454,10200.0,-0.5544481784416663
4429,fold0,0,other,PDMS|PI,PDMS,PI,0.417525773,10200.0,-0.5459413657513826
4430,fold0,0,other,PDMS|PI,PDMS,PI,0.420103093,10200.0,-0.5636132457035209
4431,fold0,0,other,PDMS|PI,PDMS,PI,0.422680412,10200.0,-0.5544481784416663
4432,fold0,0,other,PDMS|PI,PDMS,PI,0.425257732,10200.0,-0.5547547518166955
4433,fold0,0,other,PDMS|PI,PDMS,PI,0.427835052,10200.0,-0.5817203350824114
4434,fold0,0,other,PDMS|PI,PDMS,PI,0.430412371,10200.0,-0.5632896836649258
4435,fold0,0,other,PDMS|PI,PDMS,PI,0.432989691,10200.0,-0.5823622512795126
4436,fold0,0,other,PDMS|PI,PDMS,PI,0.43556701,10200.0,-0.5547693613476264
4437,fold0,0,other,PDMS|PI,PDMS,PI,0.43814433,10200.0,-0.5817203350824114
4438,fold0,0,other,PDMS|PI,PDMS,PI,0.440721649,10200.0,-0.5731557200207678
4439,fold0,0,other,PDMS|PI,PDMS,PI,0.443298969,10200.0,-0.5817203350824114
4440,fold0,0,other,PDMS|PI,PDMS,PI,0.445876289,10200.0,-0.5731245803238209
4441,fold0,0,other,PDMS|PI,PDMS,PI,0.448453608,10200.0,-0.5724874545461002
4442,fold0,0,other,PDMS|PI,PDMS,PI,0.451030928,10200.0,-0.5544481784416663
4443,fold0,0,other,PDMS|PI,PDMS,PI,0.453608247,10200.0,-0.5636132457035209
4444,fold0,0,other,PDMS|PI,PDMS,PI,0.456185567,10200.0,-0.5544481784416663
4445,fold0,0,other,PDMS|PI,PDMS,PI,0.458762887,10200.0,-0.5642765610635612
4446,fold0,0,other,PDMS|PI,PDMS,PI,0.481958763,10200.0,-0.5632896836649258
4447,fold0,0,other,PDMS|PI,PDMS,PI,0.484536082,10200.0,-0.5632896836649258
4448,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.12371134,10400.0,-0.4015790377911229
4449,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.12628866,10400.0,-0.4099216291123248
4450,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.128865979,10400.0,-0.40992162911232405
4451,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.131443299,10400.0,-0.42637847851949867
4452,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.134020619,10400.0,-0.41800762763857213
4453,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.136597938,10400.0,-0.41856128297485834
4454,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.139175258,10400.0,-0.40288386150873673
4455,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.141752577,10400.0,-0.4104525652931007
4456,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.144329897,10400.0,-0.42775891463904187
4457,fold3,1,lamellar,PDMS|PEP,PDMS,PEP,0.146907216,10400.0,-0.42637847851949867
